,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
803,1212981.015,02/23/2017,419700,FL,Fat/Cat,Complete,,452112,2,"Walmart Stores, Inc. (Store#1297)",Walmart,2012-12-31,2022-12-31,CLOSED,1212981.015,419700,02/23/2017,"Walmart Stores, Inc. (Store#1297)
			   2201 North Young Blvd.Chiefland, FL 32626","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Fat/Cat,Complete,N,Private,Safety,02/24/2017,L,01/05/2018,1212981.015,93441.015,02/22/2017,Employee Is Struck By Two Falling Empty Pallets And Is Kille,Jacksonville, ,"At 8:15 a.m. on February 22, 2017, an employee was inside a company trailer oper ating a manual pallet jack arranging stacks of empty pallets. The pallets were b rought by a forklift operator and placed at the trailer entrance. Each wood pall et weighed approximately 61.7 lbs. When the employee pushed a stack of empty pal lets into place at the left side inside the trailer, the top two wood pallets fe ll off and struck the employee's forehead and the employee was killed.","loading, material handling, pallet, struck by, trailer",,,Current Penalty,"$21,729",$0,$0,$0,$0,"$21,729",1212981.015
804,1212981.015,02/23/2017,419700,FL,Fat/Cat,Complete,,452112,2,"Walmart Stores, Inc. (Store#1297)",Walmart,2012-12-31,2022-12-31,CLOSED,1212981.015,419700,02/23/2017,"Walmart Stores, Inc. (Store#1297)
			   2201 North Young Blvd.Chiefland, FL 32626","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Fat/Cat,Complete,N,Private,Safety,02/24/2017,L,01/05/2018,1212981.015,93441.015,02/22/2017,Employee Is Struck By Two Falling Empty Pallets And Is Kille,Jacksonville, ,"At 8:15 a.m. on February 22, 2017, an employee was inside a company trailer oper ating a manual pallet jack arranging stacks of empty pallets. The pallets were b rought by a forklift operator and placed at the trailer entrance. Each wood pall et weighed approximately 61.7 lbs. When the employee pushed a stack of empty pal lets into place at the left side inside the trailer, the top two wood pallets fe ll off and struck the employee's forehead and the employee was killed.","loading, material handling, pallet, struck by, trailer",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1212981.015
805,1209170.015,02/07/2017,420600,FL,Complaint,Partial,,452111,2,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1209170.015,420600,02/07/2017,"Walmart
			   1619 Del Prado Blvd.Cape Coral, FL 33990","1619 Del Prado Blvd., Cape Coral, FL 33990",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/07/2017,,10/26/2017,1209170.015,,,,,,,,,,Initial Violations,2,,,,,2,1209170.015
806,1209170.015,02/07/2017,420600,FL,Complaint,Partial,,452111,2,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1209170.015,420600,02/07/2017,"Walmart
			   1619 Del Prado Blvd.Cape Coral, FL 33990","1619 Del Prado Blvd., Cape Coral, FL 33990",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/07/2017,,10/26/2017,1209170.015,,,,,,,,,,Current Violations,,,,2,,2,1209170.015
807,1209170.015,02/07/2017,420600,FL,Complaint,Partial,,452111,2,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1209170.015,420600,02/07/2017,"Walmart
			   1619 Del Prado Blvd.Cape Coral, FL 33990","1619 Del Prado Blvd., Cape Coral, FL 33990",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/07/2017,,10/26/2017,1209170.015,,,,,,,,,,Initial Penalty,"$25,350",$0,$0,$0,$0,"$25,350",1209170.015
808,1209170.015,02/07/2017,420600,FL,Complaint,Partial,,452111,2,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1209170.015,420600,02/07/2017,"Walmart
			   1619 Del Prado Blvd.Cape Coral, FL 33990","1619 Del Prado Blvd., Cape Coral, FL 33990",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/07/2017,,10/26/2017,1209170.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$12,675",$0,"$12,675",1209170.015
809,1209170.015,02/07/2017,420600,FL,Complaint,Partial,,452111,2,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1209170.015,420600,02/07/2017,"Walmart
			   1619 Del Prado Blvd.Cape Coral, FL 33990","1619 Del Prado Blvd., Cape Coral, FL 33990",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/07/2017,,10/26/2017,1209170.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1209170.015
810,1200030.015,11/30/2016,1054112,OR,Complaint,Partial,5311.0,452112,1,317714983 - Walmart Associates Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1200030.015,1054112,11/30/2016,"317714983 - Walmart Associates Inc
			   7600 Sw Dartmouth StTigard, OR 97223","702 Sw 8th St, Bentonville, AR 72712",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/02/2016,,04/27/2017,1200030.015,,,,,,,,,,Initial Violations,1,,,,,1,1200030.015
811,1200030.015,11/30/2016,1054112,OR,Complaint,Partial,5311.0,452112,1,317714983 - Walmart Associates Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1200030.015,1054112,11/30/2016,"317714983 - Walmart Associates Inc
			   7600 Sw Dartmouth StTigard, OR 97223","702 Sw 8th St, Bentonville, AR 72712",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/02/2016,,04/27/2017,1200030.015,,,,,,,,,,Current Violations,1,,,,,1,1200030.015
812,1200030.015,11/30/2016,1054112,OR,Complaint,Partial,5311.0,452112,1,317714983 - Walmart Associates Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1200030.015,1054112,11/30/2016,"317714983 - Walmart Associates Inc
			   7600 Sw Dartmouth StTigard, OR 97223","702 Sw 8th St, Bentonville, AR 72712",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/02/2016,,04/27/2017,1200030.015,,,,,,,,,,Initial Penalty,$270,$0,$0,$0,$0,$270,1200030.015
813,1200030.015,11/30/2016,1054112,OR,Complaint,Partial,5311.0,452112,1,317714983 - Walmart Associates Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1200030.015,1054112,11/30/2016,"317714983 - Walmart Associates Inc
			   7600 Sw Dartmouth StTigard, OR 97223","702 Sw 8th St, Bentonville, AR 72712",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/02/2016,,04/27/2017,1200030.015,,,,,,,,,,Current Penalty,$270,$0,$0,$0,$0,$270,1200030.015
814,1200030.015,11/30/2016,1054112,OR,Complaint,Partial,5311.0,452112,1,317714983 - Walmart Associates Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1200030.015,1054112,11/30/2016,"317714983 - Walmart Associates Inc
			   7600 Sw Dartmouth StTigard, OR 97223","702 Sw 8th St, Bentonville, AR 72712",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/02/2016,,04/27/2017,1200030.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1200030.015
815,1189098.015,11/01/2016,830100,MT,Referral,Partial,,452111,1,Walmart Store # 2455,Walmart,2012-12-31,2022-12-31,CLOSED,1189098.015,830100,11/01/2016,"Walmart Store # 2455
			   701 Smelter AveGreat Falls, MT 59404","701 Smelter Ave, Great Falls, MT 59404",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,11/02/2016,,04/10/2017,1189098.015,,,,,,,,,,Initial Violations,1,,,,,1,1189098.015
816,1189098.015,11/01/2016,830100,MT,Referral,Partial,,452111,1,Walmart Store # 2455,Walmart,2012-12-31,2022-12-31,CLOSED,1189098.015,830100,11/01/2016,"Walmart Store # 2455
			   701 Smelter AveGreat Falls, MT 59404","701 Smelter Ave, Great Falls, MT 59404",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,11/02/2016,,04/10/2017,1189098.015,,,,,,,,,,Current Violations,,,,1,,1,1189098.015
817,1189098.015,11/01/2016,830100,MT,Referral,Partial,,452111,1,Walmart Store # 2455,Walmart,2012-12-31,2022-12-31,CLOSED,1189098.015,830100,11/01/2016,"Walmart Store # 2455
			   701 Smelter AveGreat Falls, MT 59404","701 Smelter Ave, Great Falls, MT 59404",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,11/02/2016,,04/10/2017,1189098.015,,,,,,,,,,Initial Penalty,"$9,234",$0,$0,$0,$0,"$9,234",1189098.015
818,1189098.015,11/01/2016,830100,MT,Referral,Partial,,452111,1,Walmart Store # 2455,Walmart,2012-12-31,2022-12-31,CLOSED,1189098.015,830100,11/01/2016,"Walmart Store # 2455
			   701 Smelter AveGreat Falls, MT 59404","701 Smelter Ave, Great Falls, MT 59404",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,11/02/2016,,04/10/2017,1189098.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$6,464",$0,"$6,464",1189098.015
819,1189098.015,11/01/2016,830100,MT,Referral,Partial,,452111,1,Walmart Store # 2455,Walmart,2012-12-31,2022-12-31,CLOSED,1189098.015,830100,11/01/2016,"Walmart Store # 2455
			   701 Smelter AveGreat Falls, MT 59404","701 Smelter Ave, Great Falls, MT 59404",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,11/02/2016,,04/10/2017,1189098.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1189098.015
820,1177827.015,09/15/2016,653510,NM,Referral,Partial,,452112,1,Walmart #850,Walmart,2012-12-31,2022-12-31,CLOSED,1177827.015,653510,09/15/2016,"Walmart #850
			   2701 CarlisleAlbuquerque, NM 87110","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,09/15/2016,,06/16/2017,1177827.015,,,,,,,,,,Initial Violations,1,,,,,1,1177827.015
821,1177827.015,09/15/2016,653510,NM,Referral,Partial,,452112,1,Walmart #850,Walmart,2012-12-31,2022-12-31,CLOSED,1177827.015,653510,09/15/2016,"Walmart #850
			   2701 CarlisleAlbuquerque, NM 87110","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,09/15/2016,,06/16/2017,1177827.015,,,,,,,,,,Current Violations,1,,,,,1,1177827.015
822,1177827.015,09/15/2016,653510,NM,Referral,Partial,,452112,1,Walmart #850,Walmart,2012-12-31,2022-12-31,CLOSED,1177827.015,653510,09/15/2016,"Walmart #850
			   2701 CarlisleAlbuquerque, NM 87110","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,09/15/2016,,06/16/2017,1177827.015,,,,,,,,,,Initial Penalty,"$4,500",$0,$0,$0,$0,"$4,500",1177827.015
823,1177827.015,09/15/2016,653510,NM,Referral,Partial,,452112,1,Walmart #850,Walmart,2012-12-31,2022-12-31,CLOSED,1177827.015,653510,09/15/2016,"Walmart #850
			   2701 CarlisleAlbuquerque, NM 87110","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,09/15/2016,,06/16/2017,1177827.015,,,,,,,,,,Current Penalty,"$2,250",$0,$0,$0,$0,"$2,250",1177827.015
824,1177827.015,09/15/2016,653510,NM,Referral,Partial,,452112,1,Walmart #850,Walmart,2012-12-31,2022-12-31,CLOSED,1177827.015,653510,09/15/2016,"Walmart #850
			   2701 CarlisleAlbuquerque, NM 87110","508 Sw 8th Street, Bentonville, AR 72716",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,09/15/2016,,06/16/2017,1177827.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1177827.015
825,1174044.015,08/29/2016,855610,WY,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1174044.015,855610,08/29/2016,"Walmart
			   2032 Dell Range Blvd.Cheyenne, WY 82009","2032 Dell Range Blvd., Cheyenne, WY 82009",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,08/29/2016,,02/27/2017,1174044.015,,,,,,,,,,Initial Violations,1,,,,,1,1174044.015
826,1174044.015,08/29/2016,855610,WY,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1174044.015,855610,08/29/2016,"Walmart
			   2032 Dell Range Blvd.Cheyenne, WY 82009","2032 Dell Range Blvd., Cheyenne, WY 82009",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,08/29/2016,,02/27/2017,1174044.015,,,,,,,,,,Current Violations,,,,1,,1,1174044.015
827,1174044.015,08/29/2016,855610,WY,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1174044.015,855610,08/29/2016,"Walmart
			   2032 Dell Range Blvd.Cheyenne, WY 82009","2032 Dell Range Blvd., Cheyenne, WY 82009",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,08/29/2016,,02/27/2017,1174044.015,,,,,,,,,,Initial Penalty,"$5,000",$0,$0,$0,$0,"$5,000",1174044.015
828,1174044.015,08/29/2016,855610,WY,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1174044.015,855610,08/29/2016,"Walmart
			   2032 Dell Range Blvd.Cheyenne, WY 82009","2032 Dell Range Blvd., Cheyenne, WY 82009",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,08/29/2016,,02/27/2017,1174044.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1174044.015
829,1174044.015,08/29/2016,855610,WY,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1174044.015,855610,08/29/2016,"Walmart
			   2032 Dell Range Blvd.Cheyenne, WY 82009","2032 Dell Range Blvd., Cheyenne, WY 82009",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,08/29/2016,,02/27/2017,1174044.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1174044.015
830,1171927.015,08/23/2016,355114,VA,Complaint,Partial,,452112,1,Walmart Stores Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1171927.015,355114,08/23/2016,"Walmart Stores Inc.
			   45415 Dulles Crossing PlazaSterling, VA 20166","45415 Dulles Crossing Plaza, Sterling, VA 20166",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,08/23/2016,,01/19/2017,1171927.015,,,,,,,,,,Initial Violations,,,,1,,1,1171927.015
831,1171927.015,08/23/2016,355114,VA,Complaint,Partial,,452112,1,Walmart Stores Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1171927.015,355114,08/23/2016,"Walmart Stores Inc.
			   45415 Dulles Crossing PlazaSterling, VA 20166","45415 Dulles Crossing Plaza, Sterling, VA 20166",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,08/23/2016,,01/19/2017,1171927.015,,,,,,,,,,Current Violations,,,,1,,1,1171927.015
832,1171927.015,08/23/2016,355114,VA,Complaint,Partial,,452112,1,Walmart Stores Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1171927.015,355114,08/23/2016,"Walmart Stores Inc.
			   45415 Dulles Crossing PlazaSterling, VA 20166","45415 Dulles Crossing Plaza, Sterling, VA 20166",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,08/23/2016,,01/19/2017,1171927.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1171927.015
833,1171927.015,08/23/2016,355114,VA,Complaint,Partial,,452112,1,Walmart Stores Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1171927.015,355114,08/23/2016,"Walmart Stores Inc.
			   45415 Dulles Crossing PlazaSterling, VA 20166","45415 Dulles Crossing Plaza, Sterling, VA 20166",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,08/23/2016,,01/19/2017,1171927.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1171927.015
834,1171927.015,08/23/2016,355114,VA,Complaint,Partial,,452112,1,Walmart Stores Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1171927.015,355114,08/23/2016,"Walmart Stores Inc.
			   45415 Dulles Crossing PlazaSterling, VA 20166","45415 Dulles Crossing Plaza, Sterling, VA 20166",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,08/23/2016,,01/19/2017,1171927.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1171927.015
835,1171761.015,08/16/2016,420600,FL,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1171761.015,420600,08/16/2016,"Walmart
			   36205 Us Hwy 27Haines City, FL 33844","36205 Us Hwy 27, Haines City, FL 33844",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/16/2016,,10/24/2016,1171761.015,,,,,,,,,,Initial Violations,,,,1,,1,1171761.015
836,1171761.015,08/16/2016,420600,FL,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1171761.015,420600,08/16/2016,"Walmart
			   36205 Us Hwy 27Haines City, FL 33844","36205 Us Hwy 27, Haines City, FL 33844",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/16/2016,,10/24/2016,1171761.015,,,,,,,,,,Current Violations,,,,1,,1,1171761.015
837,1171761.015,08/16/2016,420600,FL,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1171761.015,420600,08/16/2016,"Walmart
			   36205 Us Hwy 27Haines City, FL 33844","36205 Us Hwy 27, Haines City, FL 33844",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/16/2016,,10/24/2016,1171761.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1171761.015
838,1171761.015,08/16/2016,420600,FL,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1171761.015,420600,08/16/2016,"Walmart
			   36205 Us Hwy 27Haines City, FL 33844","36205 Us Hwy 27, Haines City, FL 33844",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/16/2016,,10/24/2016,1171761.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1171761.015
839,1171761.015,08/16/2016,420600,FL,Complaint,Partial,,453998,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1171761.015,420600,08/16/2016,"Walmart
			   36205 Us Hwy 27Haines City, FL 33844","36205 Us Hwy 27, Haines City, FL 33844",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/16/2016,,10/24/2016,1171761.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1171761.015
840,1170363.015,08/16/2016,950621,CA,Accident,Partial,,452111,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1170363.015,950621,08/16/2016,"Walmart
			   5821 Antelope Rd.Antelope, CA 95843","5821 Antelope Rd., Antelope, CA 95843",NonUnion,,452111/Department Stores (except Discount Department Stores),Accident,Partial,N,Private,Safety,12/16/2016,,01/23/2017,1170363.015,,,,,,,,,,Initial Violations,,,,1,,1,1170363.015
841,1170363.015,08/16/2016,950621,CA,Accident,Partial,,452111,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1170363.015,950621,08/16/2016,"Walmart
			   5821 Antelope Rd.Antelope, CA 95843","5821 Antelope Rd., Antelope, CA 95843",NonUnion,,452111/Department Stores (except Discount Department Stores),Accident,Partial,N,Private,Safety,12/16/2016,,01/23/2017,1170363.015,,,,,,,,,,Current Violations,,,,1,,1,1170363.015
842,1170363.015,08/16/2016,950621,CA,Accident,Partial,,452111,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1170363.015,950621,08/16/2016,"Walmart
			   5821 Antelope Rd.Antelope, CA 95843","5821 Antelope Rd., Antelope, CA 95843",NonUnion,,452111/Department Stores (except Discount Department Stores),Accident,Partial,N,Private,Safety,12/16/2016,,01/23/2017,1170363.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$5,000",$0,"$5,000",1170363.015
