Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
293,314568205.0,04/18/2011,950621,CA,Accident,Partial,4225.0,493110,1,Walmart Stores Inc,Walmart,2010-01-01,2012-12-18,ERROR,314568205.0,950621,04/18/2011,"Walmart Stores Inc
			   10815 Hwy 99wRed Bluff, CA 96080",", ,  00000",NonUnion,4225.0,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,05/26/2011,,06/24/2011,314568205.0,202491627.0,03/19/2011,Employee'S Finger Is Amputated Between Roller And Belt,Ca Sacramento, ,"On March 19, 2011, Employee #1, an order clerk for a warehouse, was filling orders in the distribution warehouse. The non-powered roller used to connect two lines of conveyor belt became disoriented, falling in-between the two belts. Employee #1 reached his hand up from the bottom of the system and tried to dislodge the roller. His finger became caught between the roller and the moving belt, amputating it. He was not hospitalized for his injury. The employer had a lock-out/tag-out program, and Employee #1 had been trained appropriately.","amputated, warehouse, finger, lockout, roller--mach/part, caught between, conveyor belt",,,Current Penalty,$0,$0,$0,$750,$0,$750,314568205.0
294,315285080.0,04/06/2011,111100,ME,Planned,Partial,4222.0,493120,4,Walmart Grocery Distribution Center #7014,Walmart,2010-01-01,2012-12-18,ERROR,315285080.0,111100,04/06/2011,"Walmart Grocery Distribution Center #7014
			   31 Alfred Plourde ParkwayLewiston, ME 04240",", ,  00000",NonUnion,4222.0,493120/Refrigerated Warehousing and Storage,Planned,Partial,N,Private,Safety,06/24/2011,L,10/24/2011,315285080.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,315285080.0
295,314941501.0,04/04/2011,257220,PR,Complaint,Partial,5411.0,445110,1,Walmart Puerto Rico Inc Dba Supermercado Amigo,Walmart,2010-01-01,2012-12-18,ERROR,314941501.0,257220,04/04/2011,"Walmart Puerto Rico Inc Dba Supermercado Amigo
			   Las Catalinas Shopping Center Bo CanabonCaguas, PR 00725","Carr Pr 52 & Pr 156 Las Catalinas Bo Canabon, Caguas, PR 00726",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,04/26/2011,,08/29/2012,314941501.0,,,,,,,,,,Current Penalty,$0,$0,$0,$100,$0,$100,314941501.0
296,312363500.0,04/01/2011,950614,CA,Complaint,Partial,5311.0,452112,1,Walmart Store #2161,Walmart,2010-01-01,2012-12-18,ERROR,312363500.0,950614,04/01/2011,"Walmart Store #2161
			   4501 Rosewood DrivePleasanton, CA 94588",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,04/11/2011,,05/26/2011,312363500.0,,,,,,,,,,Current Penalty,$0,$0,$0,$750,$0,$750,312363500.0
297,311996912.0,03/15/2011,552652,MI,Complaint,Complete,5311.0,452111,2,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,311996912.0,552652,03/15/2011,"Walmart
			   29555 Plymouth RdLivonia, MI 48150",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Complete,N,Private,Health,04/01/2011,,08/01/2013,311996912.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,"$1,000",$0,"$1,000",311996912.0
298,315174250.0,03/09/2011,627100,AR,Complaint,Partial,5311.0,452111,4,Walmart Store 336,Walmart,2010-01-01,2012-12-18,ERROR,315174250.0,627100,03/09/2011,"Walmart Store 336
			   1308 S Rock StreetSheridan, AR 72150",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/28/2011,,07/12/2012,315174250.0,,,,,,,,,,Current Penalty,"$5,750",$0,$0,$0,$0,"$5,750",315174250.0
299,311994693.0,02/23/2011,552652,MI,Planned,Complete,5311.0,452112,4,Walmart Stores #5376,Walmart,2010-01-01,2012-12-18,ERROR,311994693.0,552652,02/23/2011,"Walmart Stores #5376
			   621 E Lake StTawas City, MI 48763","621 E Lake St, Tawas, MI 48763",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/24/2011,L,10/17/2011,311994693.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$3,600",$0,$0,$0,$0,"$3,600",311994693.0
300,315281394.0,02/17/2011,453730,NC,Planned,Complete,5311.0,452910,1,Walmart Supercenter - Store 1034,Walmart,2010-01-01,2012-12-18,ERROR,315281394.0,453730,02/17/2011,"Walmart Supercenter - Store 1034
			   705 E Dixon BlvdShelby, NC 28152",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,02/17/2011,,03/14/2011,315281394.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315281394.0
301,314715509.0,01/25/2011,1055340,WA,Referral,Partial,5311.0,452111,4,Walmart Associates Inc,Walmart,2010-01-01,2012-12-18,ERROR,314715509.0,1055340,01/25/2011,"Walmart Associates Inc
			   100 E Wallace Kneeland BlvdShelton, WA 98584","702 Sw 8th St, Bentonville, AR 72716",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Health,04/20/2011,,10/18/2013,314715509.0,,,,,,,,,,Current Penalty,"$15,000",$0,$0,$0,$0,"$15,000",314715509.0
302,315178053.0,12/29/2010,213600,NY,Complaint,Partial,5311.0,452111,2,Walmart Store #5027,Walmart,2010-01-01,2012-12-18,ERROR,315178053.0,213600,12/29/2010,"Walmart Store #5027
			   4975 Transit RoadLancaster, NY 14086",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,12/30/2010,,08/09/2011,315178053.0,,,,,,,,,,Current Penalty,"$3,400",$0,$0,$0,$0,"$3,400",315178053.0
303,314276494.0,12/23/2010,636900,TX,Complaint,Partial,5311.0,452112,2,Walmart Supercenter #0972,Walmart,2010-01-01,2012-12-18,ERROR,314276494.0,636900,12/23/2010,"Walmart Supercenter #0972
			   6360 Lake Worth BlvdFort Worth, TX 76135","6360 Lake Worth Blvd, Lake Worth, TX 76135",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,03/31/2011,,03/13/2012,314276494.0,,,,,,,,,,Current Penalty,"$5,600",$0,$0,"$1,000",$0,"$6,600",314276494.0
304,314040999.0,12/13/2010,521400,IL,Complaint,Partial,5311.0,452112,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,314040999.0,521400,12/13/2010,"Walmart
			   2000 Orchard RoadMontgomery, IL 60538",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,12/13/2010,,03/31/2011,314040999.0,,,,,,,,,,Current Penalty,"$2,800",$0,$0,$0,$0,"$2,800",314040999.0
305,314589441.0,11/17/2010,522500,OH,Complaint,Partial,5399.0,452910,2,Walmart Supercenter #1937,Walmart,2010-01-01,2012-12-18,ERROR,314589441.0,522500,11/17/2010,"Walmart Supercenter #1937
			   23605 Airport RoadCoshocton, OH 43812",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,11/17/2010,L,03/24/2011,314589441.0,,,,,,,,,,Current Penalty,"$2,168",$0,$0,$0,$0,"$2,168",314589441.0
306,315001198.0,10/27/2010,355111,VA,Complaint,Partial,5311.0,452112,2,Walmart #2295,Walmart,2010-01-01,2012-12-18,ERROR,315001198.0,355111,10/27/2010,"Walmart #2295
			   7901 Brook RoadGlen Allen, VA 23058",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/02/2010,,12/21/2010,315001198.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,315001198.0
307,312037963.0,10/20/2010,552652,MI,Planned,Complete,5311.0,452112,13,Walmart #5159,Walmart,2010-01-01,2012-12-18,ERROR,312037963.0,552652,10/20/2010,"Walmart #5159
			   2750 Cook RdWest Branch, MI 48661",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,10/26/2010,S,08/09/2011,312037963.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$4,800",$0,$0,$0,$0,"$4,800",312037963.0
308,315001057.0,10/06/2010,355111,VA,Complaint,Partial,5311.0,452112,1,Walmart Store #5343,Walmart,2010-01-01,2012-12-18,ERROR,315001057.0,355111,10/06/2010,"Walmart Store #5343
			   10001 Southpoint Pkwy.Fredericksburg, VA 22407",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/06/2010,,11/24/2010,315001057.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,315001057.0
309,314302365.0,09/29/2010,625400,TX,Complaint,Partial,5399.0,452910,1,Walmart Store,Walmart,2010-01-01,2012-12-18,ERROR,314302365.0,625400,09/29/2010,"Walmart Store
			   1620 N Sarah Dewitt DrGonzales, TX 78629",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,09/29/2010,,12/07/2010,314302365.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,890",$0,$0,$0,$0,"$1,890",314302365.0
310,313760811.0,09/10/2010,213100,NY,Complaint,Partial,5399.0,452910,2,Walmart Supercenter,Walmart,2010-01-01,2012-12-18,ERROR,313760811.0,213100,09/10/2010,"Walmart Supercenter
			   139 Merchant PlaceCobleskill, NY 12043",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,09/28/2010,,06/20/2011,313760811.0,,,,,,,,,,Current Penalty,"$2,295",$0,$0,$0,$0,"$2,295",313760811.0
311,314737834.0,08/25/2010,729300,MO,Planned,Complete,5311.0,452112,1,Walmart Distribution Center 1069,Walmart,2010-01-01,2012-12-18,ERROR,314737834.0,729300,08/25/2010,"Walmart Distribution Center 1069
			   1100 Matlock DriveSt. James, MO 65559",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,08/25/2010,N,10/13/2010,314737834.0,,,,,,,,,,Current Penalty,"$1,500",$0,$0,$0,$0,"$1,500",314737834.0
312,314658287.0,07/27/2010,830500,CO,Complaint,Partial,5311.0,452112,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,314658287.0,830500,07/27/2010,"Walmart
			   1300 Barlow RdFort Morgan, CO 80701",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,09/02/2010,,11/01/2011,314658287.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,314658287.0
313,313741159.0,07/16/2010,452110,KY,Complaint,Partial,5311.0,452111,3,Walmart Supercenter #491,Walmart,2010-01-01,2012-12-18,ERROR,313741159.0,452110,07/16/2010,"Walmart Supercenter #491
			   5130 Hinkleville RoadPaducah, KY 42003","5130 Hinkleville Road, Paducah, KY 42003",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,07/16/2010,,11/24/2010,313741159.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,313741159.0
314,308878610.0,07/07/2010,552652,MI,Unprog Rel,Partial,5311.0,452112,1,Walmart 3876,Walmart,2010-01-01,2012-12-18,ERROR,308878610.0,552652,07/07/2010,"Walmart 3876
			   3267 Henry StMuskegon, MI 49441",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Unprog Rel,Partial,N,Private,Health,08/16/2010,,10/12/2010,308878610.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,308878610.0
315,313847592.0,06/29/2010,257230,PR,Referral,Partial,5311.0,452112,2,Wal-Mart Puerto Rico Inc Dba Walmart #2423,Walmart,2010-01-01,2012-12-18,ERROR,313847592.0,257230,06/29/2010,"Wal-Mart Puerto Rico Inc Dba Walmart #2423
			   Barrio San AntonCarolina, PR 00979","Pmb 725 Po Box 4960, Caguas, PR 00726",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Health,08/30/2010,,08/26/2011,313847592.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,200",$0,"$1,200",313847592.0
316,313165953.0,06/23/2010,950631,CA,Complaint,Partial,5331.0,452990,4,Walmart Store 3248,Walmart,2010-01-01,2012-12-18,ERROR,313165953.0,950631,06/23/2010,"Walmart  Store 3248
			   1340 S Beach BlvdLa Habra, CA 90631","1340 S Beach Blvd, La Habra, CA 90631",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,06/23/2010,,06/26/2012,313165953.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,780",$0,"$1,780",313165953.0
317,312663867.0,06/17/2010,950636,CA,Complaint,Partial,5331.0,452990,1,Walmart Store #5164,Walmart,2010-01-01,2012-12-18,ERROR,312663867.0,950636,06/17/2010,"Walmart Store #5164
			   11729 Imperial HwyNorwalk, CA 90650",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/30/2010,,11/22/2010,312663867.0,,,,,,,,,,Current Penalty,$0,$0,$0,$600,$0,$600,312663867.0
318,314256181.0,06/11/2010,551800,IN,Complaint,Partial,5399.0,452910,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,314256181.0,551800,06/11/2010,"Walmart
			   2400 Morthland DriveValparaiso, IN 46385",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,06/11/2010,,08/02/2010,314256181.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,314256181.0
319,314147109.0,06/10/2010,950612,CA,Accident,Partial,5311.0,452111,2,Walmart #5766,Walmart,2010-01-01,2012-12-18,ERROR,314147109.0,950612,06/10/2010,"Walmart #5766
			   170 Cochrane Rd.Morgan Hill, CA 95037",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Accident,Partial,N,Private,Safety,09/02/2010,,01/19/2013,314147109.0,202612057.0,06/04/2010,Employee'S Finger Amputated While Drilling A Metal Bracket,Ca Fremont District Office, ,"On June 4, 2010, Employee #1 of Walmart, was installing base anchors for shelves at electronic section of the store. Employee #1 suffered an amputation on his left ring finger when it was caught by a rotating metal bracket. At the time of the accident, Employee #1 was drilling a hole on a metal bracket using a Makita concrete drill. During the drilling process he was holding the bracket with his left hand, about 2 feet above the floor on a kneeling position. When the drill bit start to turn the steel bracket rolled around to the drill bit and caught his finger. Paramedics' crew responded and Employee #1 was transported to the hospital in San Jose, CA, and was released after 3 hours.","rotating parts, amputated, unsecured, finger, electric drill",,,Current Penalty,"$2,250",$0,$0,$225,$0,"$2,475",314147109.0
320,314539800.0,05/27/2010,522000,OH,Complaint,Partial,5311.0,452112,2,Walmart Stores Inc. Dba Walmart #1503,Walmart,2010-01-01,2012-12-18,ERROR,314539800.0,522000,05/27/2010,"Walmart Stores Inc. Dba Walmart #1503
			   6244 Wilmington PikeDayton, OH 45459",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,06/21/2010,,07/06/2010,314539800.0,,,,,,,,,,Current Penalty,$788,$0,$0,$0,$0,$788,314539800.0
321,314489782.0,05/26/2010,653510,NM,Referral,Partial,5311.0,452112,2,Walmart #5491,Walmart,2010-01-01,2012-12-18,ERROR,314489782.0,653510,05/26/2010,"Walmart #5491
			   2266 Wyoming Blvd NeAlbuquerque, NM 87112",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,05/26/2010,,08/04/2010,314489782.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,500",$0,$0,$0,$0,"$1,500",314489782.0
322,313831075.0,05/10/2010,453710,NC,Complaint,Partial,5311.0,452111,1,Walmart Supercenter - Store 2836,Walmart,2010-01-01,2012-12-18,ERROR,313831075.0,453710,05/10/2010,"Walmart Supercenter - Store 2836
			   1051 East Broad StreetFuquay Varina, NC 27526",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,05/12/2010,,07/08/2010,313831075.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,785",$0,$0,$0,$0,"$1,785",313831075.0
323,313454191.0,05/04/2010,257220,PR,Planned,Complete,5399.0,452910,2,Walmart Puerto Rico Inc Dba Sam'S Club,Walmart,2010-01-01,2012-12-18,ERROR,313454191.0,257220,05/04/2010,"Walmart Puerto Rico Inc Dba Sam'S Club
			   Ave Munoz Marin Plaza Centro Mall IiCaguas, PR 00725","Po Box 4952 Suite 242, Caguas, PR 00725",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,06/03/2010,L,10/08/2012,313454191.0,,,,,,,,,,Current Penalty,$0,$0,$0,$400,$0,$400,313454191.0
324,311391023.0,04/08/2010,257240,PR,Planned,Partial,5311.0,452111,5,Walmart Puerto Rico Inc,Walmart,2010-01-01,2012-12-18,ERROR,311391023.0,257240,04/08/2010,"Walmart Puerto Rico Inc
			   3535 Ave Militar Suite 193Isabela, PR 00662","Po Box 4960, Caguas, PR 00726",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Partial,N,Private,Safety,06/08/2010,L,11/13/2012,311391023.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,100",$0,"$1,100",311391023.0
325,312914583.0,04/06/2010,950625,CA,Complaint,Partial,5311.0,452112,3,Walmart Stores Inc,Walmart,2010-01-01,2012-12-18,ERROR,312914583.0,950625,04/06/2010,"Walmart Stores Inc
			   7065 N Ingram AveFresno, CA 93650","7065 N Ingram Ave, Fresno, CA 93650",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,04/23/2010,,,312914583.0,,,,,,,,,,Current Penalty,$0,$0,$0,$845,$0,$845,312914583.0
326,313408981.0,03/10/2010,728500,MO,Planned,Complete,5311.0,452111,1,Walmart #29,Walmart,2010-01-01,2012-12-18,ERROR,313408981.0,728500,03/10/2010,"Walmart #29
			   724 West Stadium BoulevardJefferson City, MO 65109",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Complete,N,Private,Safety,03/10/2010,L,04/16/2010,313408981.0,,,,,,,,,,Current Penalty,"$2,500",$0,$0,$0,$0,"$2,500",313408981.0
327,313453854.0,02/16/2010,257220,PR,Referral,Partial,5311.0,452111,1,Walmart Puerto Rico Inc,Walmart,2010-01-01,2012-12-18,ERROR,313453854.0,257220,02/16/2010,"Walmart Puerto Rico Inc
			   Carr 3 Km 134.7 Ave Los Veteranos Plaza WalmartGuayama, PR 00784",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,03/01/2010,,05/12/2010,313453854.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,313453854.0
328,313992299.0,01/11/2010,214200,NJ,Complaint,Partial,5399.0,452990,1,Walmart Inc-#3520,Walmart,2010-01-01,2012-12-18,ERROR,313992299.0,214200,01/11/2010,"Walmart Inc-#3520
			   400 Park PlaceSecaucus, NJ 07094",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/11/2010,,02/24/2010,313992299.0,,,,,,,,,,Current Penalty,$900,$0,$0,$0,$0,$900,313992299.0
329,313152977.0,01/06/2010,522500,OH,Complaint,Partial,5311.0,452111,6,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,313152977.0,522500,01/06/2010,"Walmart
			   5200 West Pointe PlazaColumbus, OH 43228",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,01/06/2010,,03/12/2010,313152977.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,250",$0,"$3,250",313152977.0
