#,Citation ID,Citaton Type,Standard,Issuance Date,Abatement Due Date,Current Penalty,Initial Penalty,FTA Penalty,Contest,Latest Event,Note,activity_code
1.0,1001,Serious,19100176 B,07/13/2020,,"$13,494","$13,494",$0,,A - Amendment,,1457772.015
1.0,1001,Repeat,19100176 B,05/26/2020,06/18/2020,"$20,000","$38,555",$0,,I - Informal Settlement,,1454287.015
1.0,1001,Serious,3203(A)(7),01/06/2020,,"$6,750","$6,750",$0,,Z - Issued,,1445370.015
2.0,2001,Serious,3362(A),01/06/2020,,"$6,750","$6,750",$0,,Z - Issued,,1445370.015
3.0,3001,Serious,3362(F),01/06/2020,,"$6,750","$6,750",$0,,Z - Issued,,1445370.015
1.0,1001,Other,19100141 A05,11/27/2019,12/10/2019,$0,$0,$0,,Z - Issued,,1438050.015
1.0,01001A,Serious,19100303 B01 II,04/08/2020,04/17/2020,"$6,362","$10,603",$0,,I - Informal Settlement,,1437095.015
2.0,01001B,Serious,19100305 B01 II,04/08/2020,04/22/2020,$0,$0,$0,,I - Informal Settlement,,1437095.015
3.0,02001,Repeat,5A0001,04/08/2020,05/13/2020,"$44,530","$74,217",$0,,I - Informal Settlement,,1437095.015
4.0,03001,Other,19040040 A,04/08/2020,,"$1,273","$2,121",$0,,I - Informal Settlement,,1437095.015
1.0,1001,Repeat,19100037 A03,12/13/2019,01/08/2020,"$21,880","$31,257",$0,,I - Informal Settlement,,1435006.015
2.0,1002,Repeat,19100141 A05,12/13/2019,01/08/2020,"$10,423","$10,423",$0,,I - Informal Settlement,Citation has been deleted.,1435006.015
3.0,2001,Other,19040040 A,12/13/2019,01/08/2020,"$1,460","$2,085",$0,,I - Informal Settlement,,1435006.015
1.0,1001,Other,3272(C),01/30/2020,03/05/2020,$375,$375,$0,,Z - Issued,,1421953.015
1.0,1001,Serious,19100022 A01,08/15/2019,09/11/2019,"$4,831","$8,051",$0,,I - Informal Settlement,,1417487.015
2.0,2001,Other,19100141 A05,08/15/2019,10/02/2019,$542,$904,$0,,I - Informal Settlement,,1417487.015
1.0,1001,Other,3203(B)(1),09/26/2019,10/31/2019,$425,$425,$0,,Z - Issued,,1412193.015
2.0,1002,Other,3203(A)(7),09/26/2019,10/31/2019,$795,$795,$0,,Z - Issued,,1412193.015
3.0,1003,Other,5A0001,09/26/2019,,$795,$795,$0,,Z - Issued,,1412193.015
4.0,1004,Other,3235(M)(4),09/26/2019,,$795,$795,$0,,Z - Issued,,1412193.015
5.0,1005,Other,6151(C)(1),09/26/2019,,$315,$315,$0,,Z - Issued,,1412193.015
1.0,01001A,Serious,19100037 A03,07/29/2019,08/22/2019,"$9,239","$9,239",$0,,I - Informal Settlement,,1404948.015
2.0,01001B,Serious,19100036 G02,07/29/2019,08/22/2019,$0,$0,$0,,I - Informal Settlement,,1404948.015
3.0,01002,Serious,19100176 B,07/29/2019,08/22/2019,"$9,239","$9,239",$0,,I - Informal Settlement,,1404948.015
4.0,01003,Serious,19100303 G01 I A,07/29/2019,08/22/2019,"$9,239","$9,239",$0,,I - Informal Settlement,,1404948.015
5.0,02001,Other,19040040 A,07/29/2019,09/09/2019,$0,$0,$0,,I - Informal Settlement,,1404948.015
1.0,1001,Other,19100157 C01,05/07/2019,05/20/2019,$0,$0,$0,,Z - Issued,,1398022.015
1.0,1001,Serious,19100037 A04,05/30/2019,,$998,"$1,500",$0,,I - Informal Settlement,,1387643.015
2.0,1002,Serious,19100303 B02,05/30/2019,,$998,"$1,500",$0,,I - Informal Settlement,,1387643.015
3.0,2001,Other,19040032 B06,05/30/2019,06/07/2019,$200,$350,$0,,I - Informal Settlement,,1387643.015
4.0,2002,Other,19100022 B,05/30/2019,,$0,$0,$0,,I - Informal Settlement,,1387643.015
5.0,2003,Other,19100253 B02 II,05/30/2019,,$0,$0,$0,,I - Informal Settlement,,1387643.015
6.0,2004,Other,19100305 G01 IV A,05/30/2019,,$0,$0,$0,,I - Informal Settlement,,1387643.015
7.0,2005,Other,19100332 B02,05/30/2019,,$0,$0,$0,,I - Informal Settlement,,1387643.015
1.0,1001,Willful,19100037 A03,08/07/2019,08/14/2019,"$92,819","$132,598",$0,,I - Informal Settlement,,1377346.015
2.0,2001,Repeat,19100304 F01 IV,08/07/2019,08/20/2019,"$36,467","$52,096",$0,,I - Informal Settlement,,1377346.015
1.0,1001,Other,19040029 A,02/26/2019,03/18/2019,"$1,895","$1,895",$0,,Z - Issued,,1375838.015
2.0,2001,Other,19030019 D01,05/22/2019,06/12/2019,"$1,063","$1,063",$0,,Z - Issued,,1375838.015
1.0,01001A,Serious,19100219 D01,04/12/2019,05/02/2019,"$5,683","$7,577",$0,,I - Informal Settlement,,1370996.015
2.0,01001B,Serious,19100219 E02 I,04/12/2019,05/02/2019,$0,$0,$0,,I - Informal Settlement,,1370996.015
1.0,1001,Other,19100037 B05,02/06/2019,02/19/2019,$0,$0,$0,,Z - Issued,,1368394.015
2.0,2001,Other,19030019 C01,05/13/2019,06/28/2019,"$1,063","$1,063",$0,,Z - Issued,,1368394.015
1.0,1001,Serious,19100036 D01,06/06/2019,08/02/2019,"$6,760","$10,419",$0,,I - Informal Settlement,,1366830.015
2.0,1002,Serious,19100305 J01 I,06/06/2019,07/02/2019,"$10,419","$10,419",$0,,I - Informal Settlement,Citation has been deleted.,1366830.015
3.0,2001,Repeat,19100037 A03,06/06/2019,07/02/2019,"$68,440","$104,192",$0,,I - Informal Settlement,,1366830.015
4.0,2002,Repeat,19100101 B,06/06/2019,07/02/2019,"$33,800","$52,096",$0,,I - Informal Settlement,,1366830.015
5.0,2003,Repeat,19100303 B02,06/06/2019,07/02/2019,"$27,000","$41,674",$0,,I - Informal Settlement,,1366830.015
6.0,2004,Repeat,19100303 G01,06/06/2019,07/02/2019,"$54,000","$83,347",$0,,I - Informal Settlement,,1366830.015
7.0,3001,Other,19100305 G01 IV C,06/06/2019,07/02/2019,$0,$0,$0,,I - Informal Settlement,,1366830.015
1.0,01001A,Serious,19100147 C04 I,04/05/2019,05/03/2019,"$7,000","$13,260",$0,,I - Informal Settlement,,1361002.015
2.0,01001B,Serious,19100147 C05 I,04/05/2019,05/03/2019,$0,$0,$0,,I - Informal Settlement,,1361002.015
3.0,01001C,Serious,19100147 D04 I,04/05/2019,05/03/2019,$0,$0,$0,,I - Informal Settlement,,1361002.015
4.0,01002,Serious,19100147 C06 II,04/05/2019,05/03/2019,"$7,000","$10,419",$0,,I - Informal Settlement,,1361002.015
5.0,01003,Serious,19100147 C07 I,04/05/2019,05/03/2019,"$7,000","$13,260",$0,,I - Informal Settlement,,1361002.015
6.0,02001,Other,19040032 A01,04/05/2019,05/03/2019,"$1,000","$2,085",$0,,I - Informal Settlement,,1361002.015
1.0,1001,Serious,19100022 A01,01/14/2019,02/19/2019,"$1,400","$1,400","$6,250",,Z - Issued,,1354658.015
2.0,1002,Serious,19100037 A03,01/14/2019,02/19/2019,"$4,000","$4,000","$25,000",,Z - Issued,,1354658.015
3.0,1003,Serious,19100135 A01,01/14/2019,02/19/2019,"$1,400","$1,400",$0,,Z - Issued,,1354658.015
4.0,2001,Other,19100022 A02,01/14/2019,02/19/2019,$100,$100,$0,,Z - Issued,,1354658.015
5.0,2002,Other,TDLWD RULE 800-01-04-.23(4)(A),03/21/2019,04/25/2019,"$1,000","$1,000",$0,,Z - Issued,,1354658.015
1.0,1001,Serious,19100022 A01,04/08/2019,05/02/2019,"$5,683","$5,683",$0,,Z - Issued,,1352547.015
2.0,1002,Serious,19100037 A03,04/08/2019,05/02/2019,"$5,683","$5,683",$0,,Z - Issued,,1352547.015
1.0,1001,Serious,19100037 B06,03/18/2019,03/28/2019,"$2,250","$2,250",$0,,Z - Issued,,1349608.015
2.0,2001,Other,19040040 A,03/18/2019,04/01/2019,$750,$750,$0,,Z - Issued,,1349608.015
3.0,2002,Other,19101200 E01,03/18/2019,04/05/2019,$0,$0,$0,,Z - Issued,,1349608.015
1.0,1001,Serious,19100037 A03,12/03/2018,01/28/2019,"$6,797","$9,710",$0,,I - Informal Settlement,,1348488.015
2.0,1002,Serious,19100303 G01 II,12/03/2018,12/21/2018,"$6,797","$9,710",$0,,I - Informal Settlement,,1348488.015
3.0,2001,Other,19040040 A,12/03/2018,12/21/2018,$0,"$3,000",$0,,I - Informal Settlement,,1348488.015
1.0,01001A,Other,19101200 E01,10/09/2018,11/13/2018,$0,$0,$0,,Z - Issued,,1347593.015
2.0,01001B,Other,19101200 H01,10/09/2018,11/13/2018,$0,$0,$0,,Z - Issued,,1347593.015
3.0,01001C,Other,TDLWD RULE 800-01-09-.07,10/09/2018,11/13/2018,$0,$0,$0,,Z - Issued,,1347593.015
4.0,01001D,Other,TDLWD RULE 800-01-09-.07(4),10/09/2018,11/13/2018,$0,$0,$0,,Z - Issued,,1347593.015
1.0,1001,Serious,19100022 A02,01/10/2019,02/06/2019,"$6,097","$6,097",$0,,Z - Issued,,1341910.015
2.0,1002,Serious,19100036 D01,01/10/2019,02/06/2019,"$8,130","$8,130",$0,,Z - Issued,,1341910.015
3.0,1003,Serious,19100303 G02 I,01/10/2019,02/06/2019,"$8,130","$8,130",$0,,Z - Issued,,1341910.015
4.0,1004,Serious,19100305 B02 I,01/10/2019,02/06/2019,"$8,130","$8,130",$0,,Z - Issued,,1341910.015
1.0,1001,Serious,19100176 B,09/14/2018,06/06/2019,"$2,925","$4,500",$0,,I - Informal Settlement,,1338379.015
1.0,1001,Other,3203(B),01/31/2019,02/20/2019,$400,$400,$0,,Z - Issued,,1335838.015
2.0,1002,Other,5142(B)(2),01/31/2019,02/20/2019,$400,$400,$0,,Z - Issued,,1335838.015
3.0,1003,Other,3203(A),01/31/2019,02/20/2019,"$1,200","$1,200",$0,,Z - Issued,,1335838.015
1.0,01001A,Serious,19100022 A01,10/04/2018,10/25/2018,"$5,000","$7,391",$0,,I - Informal Settlement,,1339655.015
2.0,01001B,Serious,19100141 A05,10/04/2018,10/25/2018,$0,$0,$0,,I - Informal Settlement,,1339655.015
3.0,01002,Serious,19100022 A02,10/04/2018,10/25/2018,"$4,000","$5,543",$0,,I - Informal Settlement,,1339655.015
4.0,01003,Serious,19100303 B02,10/04/2018,10/15/2018,"$5,000","$7,391",$0,,I - Informal Settlement,,1339655.015
5.0,01004,Serious,19100303 G01 I B,10/04/2018,,"$4,000","$5,543",$0,,I - Informal Settlement,,1339655.015
1.0,1001,Serious,4353(G),09/05/2018,,"$2,700","$8,435",$0,,I - Informal Settlement,,1332019.015
1.0,1001,Serious,19100141 C01 I,07/16/2018,07/30/2018,"$2,700","$2,700",$0,,Z - Issued,,1327351.015
2.0,2001,Other,19040004 A,07/16/2018,07/30/2018,$0,$0,$0,,Z - Issued,,1327351.015
3.0,2002,Other,19030019 C01,08/28/2018,09/11/2018,$900,$900,$0,,Z - Issued,,1327351.015
1.0,1001,Serious,19100037 A03,10/10/2018,,"$3,658","$6,097",$0,,I - Informal Settlement,,1327129.015
1.0,1001,Other,3203(A),08/27/2018,09/10/2018,"$1,125","$1,125",$0,,Z - Issued,,1322098.015
2.0,1002,Other,3395(I),08/27/2018,09/10/2018,"$1,125","$1,125",$0,,Z - Issued,,1322098.015
1.0,01001A,Serious,19100023 B09,05/25/2018,06/25/2018,"$7,317","$12,195",$0,,I - Informal Settlement,,1314634.015
2.0,01001B,Serious,19100023 B10,05/25/2018,,$0,$0,$0,,I - Informal Settlement,,1314634.015
3.0,01001C,Serious,19100030 B01,05/25/2018,06/25/2018,$0,$0,$0,,I - Informal Settlement,,1314634.015
1.0,01001A,Serious,19100022 A01,07/24/2018,08/17/2018,"$7,391","$7,391",$0,,Z - Issued,,1314393.015
2.0,01001B,Serious,19100141 A05,07/24/2018,09/10/2018,$0,$0,$0,,Z - Issued,,1314393.015
3.0,01001C,Serious,19100141 G02,07/24/2018,08/17/2018,$0,$0,$0,,Z - Issued,,1314393.015
1.0,1001,Serious,19100141 A05,10/24/2018,11/19/2018,"$6,929","$9,239",$0,,I - Informal Settlement,,1312578.015
1.0,01001,Serious,19100028 B01 I,05/01/2018,06/18/2018,"$8,873","$12,675",$0,,I - Informal Settlement,,1290507.015
2.0,01002,Serious,19100101 A,05/01/2018,05/11/2018,"$5,690","$8,129",$0,,I - Informal Settlement,,1290507.015
3.0,01003,Serious,19100303 B02,05/01/2018,05/25/2018,"$5,690","$8,129",$0,,I - Informal Settlement,,1290507.015
4.0,01004A,Serious,19101200 E01,05/01/2018,06/18/2018,"$4,268","$6,097",$0,,I - Informal Settlement,,1290507.015
5.0,01004B,Serious,19101200 H01,05/01/2018,05/18/2018,$0,$0,$0,,I - Informal Settlement,,1290507.015
1.0,01001A,Serious,19100147 F02 I,05/04/2018,05/18/2018,"$7,605","$12,675",$0,,I - Informal Settlement,,1287750.015
2.0,01001B,Serious,19100147 F02 II,05/04/2018,05/18/2018,$0,$0,$0,,I - Informal Settlement,,1287750.015
3.0,01002,Serious,19100176 B,05/04/2018,05/18/2018,"$6,098","$10,163",$0,,I - Informal Settlement,,1287750.015
1.0,1001,Serious,19100036 D01,12/01/2017,12/28/2017,"$4,302","$6,145",$0,,I - Informal Settlement,,1272715.015
2.0,1002,Serious,19100303 H03,12/01/2017,12/28/2017,"$4,302","$6,145",$0,,I - Informal Settlement,,1272715.015
3.0,2001,Other,19100022 A01,12/01/2017,12/28/2017,$0,$0,$0,,I - Informal Settlement,,1272715.015
1.0,1001,Other,19100141 A05,10/02/2017,10/27/2017,"$1,016","$1,016",$0,,Z - Issued,,1260097.015
1.0,1001,Repeat,19100037 A03,09/07/2017,09/13/2017,"$44,363","$63,375",$0,,I - Informal Settlement,,1248198.015
2.0,1002,Repeat,19100303 G01 II,09/07/2017,09/13/2017,"$38,024","$54,320",$0,,I - Informal Settlement,,1248198.015
1.0,1001,Other,19100141 B01 I,07/28/2017,08/01/2017,$0,$0,$0,,Z - Issued,,1247998.015
1.0,1001,Serious,4201(2)(A),08/11/2017,09/14/2017,"$1,050","$2,100",$0,,I - Informal Settlement,,1240557.015
2.0,2001,Other,19101200 E01,08/11/2017,09/14/2017,$0,$0,$0,,I - Informal Settlement,,1240557.015
1.0,1001,Serious,19100141 A05,08/03/2017,08/22/2017,"$2,400","$2,400",$0,,Z - Issued,,1246185.015
2.0,1002,Serious,19100253 B02 IV,08/03/2017,08/22/2017,"$2,400","$2,400",$0,,Z - Issued,,1246185.015
3.0,1003,Serious,19100303 G02 I,08/03/2017,08/22/2017,"$3,000","$3,000",$0,,Z - Issued,,1246185.015
1.0,1001,Serious,19100101 B,06/28/2017,07/18/2017,"$5,070","$7,243",$0,,I - Informal Settlement,,1232162.015
1.0,1001,Repeat,5194(E)(1),09/12/2017,09/22/2017,"$1,500","$1,500",$0,,Z - Issued,,1225628.015
1.0,1001,Other,19100036 D01,05/31/2017,06/02/2017,$0,$0,$0,,Z - Issued,,1223771.015
1.0,1001,Other,19040039 A02,04/11/2017,,"$7,696","$7,696",$0,,Z - Issued,,1218418.015
1.0,1001,Other,19040039 A02,07/03/2017,07/06/2017,"$5,079","$8,465",$0,,I - Informal Settlement,,1219504.015
1.0,1001,Serious,408.10645(1),03/23/2017,04/25/2017,$400,$400,$0,,Z - Issued,,1199907.015
1.0,1001,Serious,19100141 C01 I,06/08/2017,07/05/2017,"$5,079","$5,079",$0,,Z - Issued,,1200747.015
2.0,1002,Serious,19100305 B01 II,06/08/2017,07/05/2017,"$5,079","$5,079",$0,,Z - Issued,,1200747.015
1.0,01001A,Serious,19100303 B02,06/28/2017,,"$4,481","$5,975",$0,,I - Informal Settlement,,1199852.015
2.0,01001B,Serious,19100334 B02,06/28/2017,,$0,$0,$0,,I - Informal Settlement,,1199852.015
3.0,02001,Other,19100303 F02,06/28/2017,07/25/2017,$0,$0,$0,,I - Informal Settlement,,1199852.015
4.0,02002,Other,19100303 G01 II,06/28/2017,,$0,$0,$0,,I - Informal Settlement,,1199852.015
1.0,1001,Other,3203(A),03/13/2017,03/23/2017,$335,$335,$0,,Z - Issued,,1198528.015
2.0,1002,Other,5A0001,03/13/2017,03/23/2017,$335,$335,$0,,Z - Issued,,1198528.015
3.0,1003,Other,3247(C),03/13/2017,,$335,$335,$0,,Z - Issued,,1198528.015
4.0,1004,Other,3272(B),03/13/2017,03/23/2017,$335,$335,$0,,Z - Issued,,1198528.015
5.0,1005,Other,3362(F),03/13/2017,03/23/2017,$335,$335,$0,,Z - Issued,,1198528.015
6.0,1006,Other,5194(E)(1),03/13/2017,03/23/2017,$335,$335,$0,,Z - Issued,,1198528.015
1.0,1001,Serious,19100022 D02,01/27/2017,02/28/2017,"$9,054","$9,054",$0,,Z - Issued,,1190005.015
2.0,2001,Other,19100141 A05,01/27/2017,02/28/2017,$0,$0,$0,,Z - Issued,,1190005.015
1.0,1001,Serious,19100037 A03,02/01/2017,02/09/2017,"$4,500","$4,500",$0,,Z - Issued,,1188708.015
2.0,1002,Serious,19100101 B,02/01/2017,02/09/2017,"$1,350","$1,350",$0,,Z - Issued,,1188708.015
3.0,2001,Other,19040001 A02,02/01/2017,02/27/2017,$0,$0,$0,,Z - Issued,,1188708.015
4.0,2002,Other,19100157 C01,02/01/2017,02/09/2017,$0,$0,$0,,Z - Issued,,1188708.015
5.0,2003,Other,19100157 E02,02/01/2017,02/09/2017,$0,$0,$0,,Z - Issued,,1188708.015
6.0,2004,Other,19100176 B,02/01/2017,02/09/2017,$0,$0,$0,,Z - Issued,,1188708.015
7.0,2005,Other,19101200 E01,02/01/2017,02/27/2017,$0,$0,$0,,Z - Issued,,1188708.015
1.0,1001,Other,19100141 D02 II,11/15/2016,11/28/2016,$0,$0,$0,,Z - Issued,,1184357.015
1.0,1001,Serious,5A0001,12/13/2016,12/28/2016,"$12,471","$12,471",$0,,Z - Issued,,1173557.015
1.0,1001,Serious,19100022 A01,10/19/2016,11/10/2016,"$2,526","$2,526",$0,,Z - Issued,,1168125.015
1.0,01001,Serious,19100023 B02,08/26/2016,10/14/2016,"$6,236","$8,908",$0,,I - Informal Settlement,,1144592.015
2.0,01002,Other,19100212 A01,08/26/2016,10/14/2016,$0,"$8,908","$24,000",,I - Informal Settlement,,1144592.015
3.0,01003A,Serious,19100253 B02 IV,08/26/2016,10/14/2016,"$3,742","$5,345",$0,,I - Informal Settlement,,1144592.015
4.0,01003B,Serious,19100253 B04 III,08/26/2016,10/14/2016,$0,$0,$0,,I - Informal Settlement,,1144592.015
5.0,01004A,Serious,19100147 C04 I,08/26/2016,10/14/2016,"$8,730","$12,471",$0,,I - Informal Settlement,,1144592.015
6.0,01004B,Serious,19100147 C06 II,08/26/2016,10/14/2016,$0,$0,$0,,I - Informal Settlement,,1144592.015
1.0,01002,Serious,19100037 A03,07/29/2016,08/23/2016,"$2,975","$4,250",$0,,I - Informal Settlement,,1133313.015
2.0,01003,Other,19100157 C01,07/29/2016,08/23/2016,"$2,380","$3,400",$0,,I - Informal Settlement,,1133313.015
3.0,01004A,Serious,19100176 B,07/29/2016,08/23/2016,"$3,570","$5,100",$0,,I - Informal Settlement,,1133313.015
4.0,01004B,Serious,19100022 A01,07/29/2016,08/23/2016,$0,"$3,400",$0,,I - Informal Settlement,,1133313.015
