,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
810,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Initial Violations,1,,2,1,,4,1439273.015
811,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Current Violations,1,,2,1,,4,1439273.015
812,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$67,848",$0,$0,"$76,330",1439273.015
813,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Current Penalty,"$4,665",$0,"$37,316",$0,$0,"$41,982",1439273.015
814,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1439273.015
815,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Initial Violations,1,,2,1,,4,1439273.015
816,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Current Violations,1,,2,1,,4,1439273.015
817,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$67,848",$0,$0,"$76,330",1439273.015
818,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,Current Penalty,"$4,665",$0,"$37,316",$0,$0,"$41,982",1439273.015
819,1439273.015,10/22/2019,524500,IL,Complaint,Partial,,452990,4,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1439273.015,524500,10/22/2019,"Dg Retail, Llc Dba Dollar General
			   354 E Main St.Galesburg, IL 61401",Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/22/2019,,06/26/2020,1439273.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1439273.015
820,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
821,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
822,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
823,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
824,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
825,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
826,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
827,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
828,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
829,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
830,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
831,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
832,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
833,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
834,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
835,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
836,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
837,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
838,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
839,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",Dollar General,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
840,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
841,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
842,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
843,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
844,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
845,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
846,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
847,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
848,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
849,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
850,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
851,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
852,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
853,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Penalty,"$4,665",$0,"$34,987",$0,$0,"$39,652",1436276.015
854,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1436276.015
855,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Violations,1,,1,,,2,1436276.015
856,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Current Violations,1,,1,,,2,1436276.015
857,1436276.015,10/01/2019,524500,IL,Complaint,Partial,,452112,2,"Dg Retail, Llc Dba Dollar General",DG Retail,2012-12-31,2022-12-31,CLOSED,1436276.015,524500,10/01/2019,"Dg Retail, Llc Dba Dollar General
			   905 4th Street WestMilan, IL 61264",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/01/2019,,04/20/2020,1436276.015,,,,,,,,,Initial Penalty,"$8,482",$0,"$63,613",$0,$0,"$72,095",1436276.015
